"API_WELLNO","WH_LONG83","WH_LAT83","CSDCODE","Cum Oil","Cum Gas","SizeCategory","PointSize","Predicted_Value"
"34067211940000",-81.071072,40.420383,"PNPL",171105,3998373,"Large",3,1.30619916063322
"34067211950000",-81.038261,40.227277,"PNPL",28619,5213433,"Medium",2,1.02699963637653
"34067211960000",-80.98815,40.300536,"PNPL",1788,5449183,"Small",1,1.123492771511
"34067211970000",-81.038073,40.227357,"PNPL",13963,4253677,"Medium",2,1.02699963637653
"34067211980000",-81.038167,40.227317,"PNPL",40050,8456134,"Medium",2,1.02699963637653
"34067211990000",-81.03812,40.227338,"PNPL",35783,8435775,"Medium",2,1.02699963637653
"34067212010000",-81.059492,40.35988,"PNPL",35556,3111953,"Medium",2,1.07426077937089
"34067212020000",-81.059632,40.359884,"PNPL",81042,2121572,"Large",3,1.07426077937089
"34067212030000",-81.059574,40.359916,"PNPL",60439,2164510,"Medium",2,1.07426077937089
"34067212040000",-81.059516,40.359951,"PNPL",62089,2360417,"Large",3,1.07426077937089
"34067212050000",-81.059609,40.359812,"PNPL",50557,3286329,"Medium",2,1.07426077937089
"34067212090000",-81.162677,40.203364,"PNPL",97410,2693355,"Large",3,0.86287263324219
"34067212110000",-80.988068,40.300527,"PNPL",1995,6058700,"Small",1,1.123492771511
"34067212120000",-80.987911,40.300503,"PNPL",1428,5517087,"Small",1,1.123492771511
"34067212130000",-80.987989,40.300515,"PNPL",1513,5095407,"Small",1,1.123492771511
"34067212140000",-81.009845,40.17919,"PNPL",12607,6375775,"Medium",2,1.37167779306429
"34067212150000",-81.009773,40.179222,"PNPL",17447,11095071,"Medium",2,1.37167779306429
"34067212160000",-81.009704,40.179251,"PNPL",17761,10299950,"Medium",2,1.37167779306429
"34067212180000",-81.052397,40.417767,"PNPL",68193,2939239,"Large",3,1.30619916063322
"34067212190000",-81.009632,40.17928,"PNPL",14230,5781509,"Medium",2,1.37167779306429
"34067212200000",-81.052427,40.417715,"PNPL",40833,2561676,"Medium",2,1.30619916063322
"34067212210000",-81.139829,40.378751,"PNPL",232532,1764586,"Large",3,1.2531659956376
"34067212220000",-81.139686,40.378744,"PNPL",265888,1748558,"Large",3,1.2531659956376
"34067212230000",-81.139757,40.378748,"PNPL",221120,2034436,"Large",3,1.2531659956376
"34067212280000",-81.078321,40.367034,"PNPL",53521,2234007,"Medium",2,0.823141063356556
"34067212290000",-81.078326,40.366979,"PNPL",48923,2590305,"Medium",2,0.823141063356556
"34067212300000",-81.078227,40.367058,"PNPL",134871,2748776,"Large",3,0.823141063356556
"34067212310000",-81.078232,40.367003,"PNPL",106309,2364977,"Large",3,0.823141063356556
"34067212320000",-81.078316,40.367089,"PNPL",69539,2913174,"Large",3,0.823141063356556
"34067212330000",-81.078236,40.366948,"PNPL",112653,2267044,"Large",3,0.823141063356556
"34067212340000",-80.982301,40.38195,"PNPL",3545,5980503,"Small",1,0.620439559715579
"34067212350100",-81.299697,40.224701,"PNPL",210423,1219158,"Large",3,1.24428586746851
"34067212390000",-80.982245,40.382048,"PNPL",585,2757438,"Small",1,0.620439559715579
"34067212430000",-80.982321,40.382002,"PNPL",1548,4437605,"Small",1,0.620439559715579
"34067212440100",-81.116555,40.33231,"PNPL",116095,1556659,"Large",3,-0.219297187500476
"34067212450100",-81.116584,40.332261,"PNPL",142570,1935306,"Large",3,-0.219297187500476
"34067212470100",-81.116681,40.332111,"PNPL",213989,2255566,"Large",3,-0.219297187500476
"34067212480100",-81.116648,40.33216,"PNPL",140020,1709318,"Large",3,-0.219297187500476
"34067212490000",-81.071066,40.420328,"PNPL",142291,2570854,"Large",3,1.30619916063322
"34067212500000",-81.071075,40.420435,"PNPL",124987,2835455,"Large",3,1.30619916063322
"34067212510000",-81.071081,40.42049,"PNPL",110769,2683433,"Large",3,1.30619916063322
"34067212530000",-81.095634,40.302496,"PNPL",120271,1942252,"Large",3,1.34378060838369
"34067212540000",-81.095562,40.302493,"PNPL",128704,2165297,"Large",3,1.34378060838369
"34067212550000",-81.095563,40.302438,"PNPL",108712,1706525,"Large",3,1.34378060838369
"34067212560000",-81.095629,40.302551,"PNPL",126829,2007044,"Large",3,1.34378060838369
"34067212570100",-81.095568,40.302383,"PNPL",196797,2798328,"Large",3,1.34378060838369
"34067212580000",-81.16266,40.219426,"PNPL",96355,2395533,"Large",3,1.17801446359899
"34067212590000",-81.167405,40.254088,"PNPL",123797,1135181,"Large",3,1.30041767914434
"34067212610000",-81.17125,40.194282,"PNPL",168928,5749971,"Large",3,0.787664264006347
"34067212640000",-81.167334,40.254098,"PNPL",138783,1285849,"Large",3,1.30041767914434
"34067212650000",-81.167545,40.254073,"PNPL",192827,1385720,"Large",3,1.30041767914434
"34067212660000",-81.167474,40.25408,"PNPL",149161,1184958,"Large",3,1.30041767914434
"34067212670000",-81.167262,40.254105,"PNPL",138020,1001141,"Large",3,1.30041767914434
"34067212710000",-81.178959,40.201619,"PNPL",135023,1934273,"Large",3,0.787664264006347
"34067212720000",-81.179096,40.20159,"PNPL",151332,1846705,"Large",3,0.787664264006347
"34067212730000",-81.124263,40.413402,"PNPL",194498,2057200,"Large",3,1.27936841588384
"34067212740000",-81.12421,40.413366,"PNPL",194572,1936190,"Large",3,1.27936841588384
"34067212750000",-81.124157,40.413329,"PNPL",191077,1659130,"Large",3,1.27936841588384
"34067212760000",-81.178599,40.224737,"PNPL",100347,2035301,"Large",3,0.923641117050847
"34067212780000",-81.208641,40.210214,"PNPL",167404,1815328,"Large",3,0.267330591524946
"34067212790000",-81.208651,40.210253,"PNPL",150755,1611767,"Large",3,0.267330591524946
"34067212810000",-80.961482,40.354567,"PNPL",195,4673585,"Small",1,1.38305084013072
"34067212820000",-80.961485,40.35446,"PNPL",169,7101733,"Small",1,1.38305084013072
"34067212840000",-81.086935,40.314701,"PNPL",133522,2505762,"Large",3,1.34378060838369
"34067212850000",-81.086854,40.31461,"PNPL",117658,2471711,"Large",3,1.34378060838369
"34067212860000",-81.086896,40.314654,"PNPL",121408,2455732,"Large",3,1.34378060838369
"34067212870000",-81.086816,40.314565,"PNPL",126218,2470941,"Large",3,1.34378060838369
"34067212880000",-81.086774,40.314518,"PNPL",144799,2652920,"Large",3,1.34378060838369
"34067212890000",-81.15294,40.259125,"PNPL",154391,1511071,"Large",3,0.718153394598761
"34067212900000",-81.088401,40.423228,"PNPL",132428,2151570,"Large",3,1.48428096547671
"34067212910000",-81.079504,40.350563,"PNPL",140017,3549598,"Large",3,0.401833443085747
"34067212920000",-81.07957,40.350663,"PNPL",115711,5558806,"Large",3,0.401833443085747
"34067212940000",-80.96153,40.354526,"PNPL",153,7365904,"Small",1,1.38305084013072
"34067212950000",-80.961435,40.354607,"PNPL",111,7762373,"Small",1,1.38305084013072
"34067212970000",-81.08837,40.423179,"PNPL",134919,2208194,"Large",3,1.48428096547671
"34067212980000",-81.165338,40.421582,"PNPL",204326,1511370,"Large",3,1.28061696111303
"34067212990000",-81.165427,40.421616,"PNPL",143363,879302,"Large",3,1.28061696111303
"34067213000000",-81.165437,40.421506,"PNPL",156206,982539,"Large",3,1.28061696111303
"34067213010000",-81.053361,40.221317,"PNPL",33422,6854583,"Medium",2,0.804628862128942
"34067213020000",-81.053314,40.221339,"PNPL",32938,5856244,"Medium",2,0.804628862128942
"34067213030000",-81.053267,40.221357,"PNPL",29910,5166664,"Medium",2,0.804628862128942
"34067213040000",-81.052904,40.221419,"PNPL",29361,5507439,"Medium",2,0.804628862128942
"34067213050000",-81.053173,40.221397,"PNPL",38535,5834447,"Medium",2,0.804628862128942
"34067213060000",-81.053126,40.221419,"PNPL",30447,4954183,"Medium",2,0.804628862128942
"34067213070000",-81.01228,40.283545,"PNPL",32751,6808464,"Medium",2,1.3072881639721
"34067213080000",-81.012119,40.283543,"PNPL",29710,5477579,"Medium",2,1.3072881639721
"34067213090000",-81.012065,40.283542,"PNPL",31961,6992597,"Medium",2,1.3072881639721
"34067213100000",-81.012173,40.283543,"PNPL",27871,5284464,"Medium",2,1.3072881639721
"34067213110000",-81.012227,40.283544,"PNPL",28045,5780479,"Medium",2,1.3072881639721
"34067213120000",-81.178562,40.224786,"PNPL",59862,1384606,"Medium",2,0.923641117050847
"34067213130000",-81.178529,40.224833,"PNPL",69134,1509716,"Large",3,0.923641117050847
"34067213140000",-81.178492,40.224882,"PNPL",72919,1506564,"Large",3,0.923641117050847
"34067213150000",-81.178459,40.224931,"PNPL",87231,1581474,"Large",3,0.923641117050847
"34067213160000",-81.023534,40.230806,"PNPL",9921,7475088,"Medium",2,1.02699963637653
"34067213170000",-81.088273,40.423186,"PNPL",191650,4430983,"Large",3,1.48428096547671
"34067213180100",-81.023722,40.230726,"PNPL",13689,7110011,"Medium",2,1.02699963637653
"34067213190000",-81.023675,40.230745,"PNPL",14067,6525246,"Medium",2,1.02699963637653
"34067213200000",-81.023628,40.230766,"PNPL",9565,6326435,"Medium",2,1.02699963637653
"34067213210000",-81.023581,40.230785,"PNPL",14891,7069595,"Medium",2,1.02699963637653
"34067213220000",-81.124316,40.413438,"PNPL",246592,2082920,"Large",3,1.27936841588384
"34067213240000",-81.059458,40.359983,"PNPL",64552,2311957,"Large",3,1.07426077937089
"34067213250000",-81.059434,40.359912,"PNPL",38073,3405735,"Medium",2,1.07426077937089
"34067213270000",-81.088241,40.423138,"PNPL",136904,2843942,"Large",3,1.48428096547671
"34067213280000",-81.152964,40.259177,"PNPL",164517,2175050,"Large",3,0.718153394598761
"34067213290000",-81.152988,40.25923,"PNPL",163359,2199052,"Large",3,0.718153394598761
"34067213300000",-81.153008,40.259282,"PNPL",199433,2214493,"Large",3,0.718153394598761
"34067213310000",-81.153053,40.259184,"PNPL",148076,1550727,"Large",3,0.718153394598761
"34067213320000",-81.153077,40.259236,"PNPL",145705,1454021,"Large",3,0.718153394598761
"34067213330000",-81.153009,40.259079,"PNPL",182132,1713185,"Large",3,0.718153394598761
"34067213340000",-81.153029,40.259132,"PNPL",185438,1949774,"Large",3,0.718153394598761
"34067213350000",-81.153097,40.259289,"PNPL",177835,1505682,"Large",3,0.718153394598761
"34067213380000",-80.887011,40.363633,"PNPL",38,4441079,"Small",1,0.21850448333802
"34067213400000",-80.886983,40.363739,"PNPL",42,5858739,"Small",1,0.21850448333802
"34067213420000",-81.086735,40.314474,"PNPL",220070,2689097,"Large",3,1.34378060838369
"34067213430000",-81.086693,40.314427,"PNPL",231777,2758283,"Large",3,1.34378060838369
"34067213440000",-81.064329,40.281097,"PNPL",40234,3554409,"Medium",2,1.32065467327627
"34067213450000",-81.064355,40.281018,"PNPL",55937,4980213,"Medium",2,1.32065467327627
"34067213460000",-81.064236,40.281054,"PNPL",42909,3902123,"Medium",2,1.32065467327627
"34067213470000",-81.141959,40.431197,"PNPL",283917,2266841,"Large",3,1.28061696111303
"34067213480000",-81.142003,40.431151,"PNPL",279228,2429391,"Large",3,1.28061696111303
"34067213490000",-81.142047,40.431108,"PNPL",217317,1446040,"Large",3,1.28061696111303
"34067213500000",-81.141782,40.431264,"PNPL",196841,1669314,"Large",3,1.28061696111303
"34067213510000",-81.141826,40.43122,"PNPL",215386,1704979,"Large",3,1.28061696111303
"34067213520000",-81.141866,40.431177,"PNPL",204766,1553390,"Large",3,1.28061696111303
"34067213530000",-81.14191,40.431131,"PNPL",222145,1651190,"Large",3,1.28061696111303
"34067213540000",-81.141995,40.431044,"PNPL",257248,1708528,"Large",3,1.28061696111303
"34067213550000",-81.141954,40.431087,"PNPL",223662,1632000,"Large",3,1.28061696111303
"34067213560000",-81.101709,40.41696,"PNPL",225998,2370419,"Large",3,0.294107765175752
"34067213570000",-81.10164,40.416981,"PNPL",175361,2217083,"Large",3,0.294107765175752
"34067213580000",-81.101571,40.417,"PNPL",177813,2355953,"Large",3,1.48428096547671
"34067213590000",-81.101506,40.417018,"PNPL",182706,2593871,"Large",3,1.48428096547671
"34067213600000",-81.102065,40.360261,"PNPL",110560,1704538,"Large",3,0.823141063356556
"34067213610000",-81.102155,40.360229,"PNPL",104094,2010986,"Large",3,0.823141063356556
"34067213620000",-81.178574,40.224885,"PNPL",221579,2288266,"Large",3,0.923641117050847
"34067213640000",-81.178608,40.224836,"PNPL",211021,2251241,"Large",3,0.923641117050847
"34067213650000",-81.178644,40.224787,"PNPL",119995,1607128,"Large",3,0.923641117050847
"34067213660000",-81.178678,40.224741,"PNPL",109108,1408264,"Large",3,0.923641117050847
"34067213680000",-81.043108,40.371937,"PNPL",36614,5609715,"Medium",2,0.735161404328573
"34067213690000",-81.043202,40.371914,"PNPL",35057,4653374,"Medium",2,0.735161404328573
"34067213700000",-81.043153,40.371872,"PNPL",33595,5224073,"Medium",2,0.735161404328573
"34067213710000",-81.224199,40.320905,"PNPL",198575,1342846,"Large",3,1.32561742863184
"34067213730100",-81.224452,40.320801,"PNPL",210186,1226794,"Large",3,1.32561742863184
"34067213740000",-81.224134,40.320932,"PNPL",208640,1247232,"Large",3,1.32561742863184
"34067213750000",-81.224387,40.320828,"PNPL",227629,1437560,"Large",3,1.32561742863184
"34067213760000",-81.224325,40.320854,"PNPL",273190,1553525,"Large",3,1.32561742863184
"34067213770000",-81.139901,40.378758,"PNPL",314323,1587529,"Large",3,1.2531659956376
"34067213780000",-81.019384,40.350348,"PNPL",46699,5015842,"Medium",2,1.12714454164721
"34067213790000",-81.019473,40.350373,"PNPL",37831,5108916,"Medium",2,1.12714454164721
"34067213800000",-81.019386,40.350403,"PNPL",42565,5242995,"Medium",2,1.12714454164721
"34067213810000",-81.019389,40.350457,"PNPL",46652,6285418,"Medium",2,1.12714454164721
"34067213820000",-81.208719,40.19748,"PNPL",153367,1670496,"Large",3,0.199836706507411
"34067213830000",-81.20872,40.197436,"PNPL",207652,2431419,"Large",3,0.199836706507411
"34067213840000",-81.208715,40.197521,"PNPL",162836,2024309,"Large",3,0.199836706507411
"34067213850000",-81.32448,40.281889,"PNPL",144574,1153392,"Large",3,-0.061695560770458
"34067213900000",-81.101772,40.417016,"PNPL",137136,1988645,"Large",3,1.48428096547671
"34067213910000",-81.101704,40.417034,"PNPL",100437,1770035,"Large",3,1.48428096547671
"34067213920000",-81.101638,40.417055,"PNPL",115165,2040761,"Large",3,1.48428096547671
"34067213940000",-81.162483,40.21952,"PNPL",76694,2541251,"Large",3,1.17801446359899
"34067213950000",-81.162425,40.219549,"PNPL",136231,2702929,"Large",3,1.17801446359899
"34067213960000",-81.162541,40.219488,"PNPL",89038,2108254,"Large",3,1.17801446359899
"34067213970000",-81.162602,40.219458,"PNPL",91835,2480367,"Large",3,1.17801446359899
"34067214050000",-81.149255,40.228898,"PNPL",333287,3363011,"Large",3,1.17801446359899
"34067214060000",-80.929197,40.401437,"PNPL",93,4309420,"Small",1,1.26374029779053
"34067214090000",-81.174707,40.238948,"PNPL",134079,2222233,"Large",3,1.30041767914434
"34067214100000",-81.027847,40.180207,"PNPL",11389,4106069,"Medium",2,1.15893602711609
"34067214110000",-81.027894,40.180188,"PNPL",13183,4467042,"Medium",2,1.15893602711609
"34067214120000",-80.94098,40.375935,"PNPL",39,3060671,"Small",1,0.800657991514705
"34067214140100",-81.324351,40.281885,"PNPL",104064,767449,"Large",3,-0.061695560770458
"34067214150000",-81.174794,40.239097,"PNPL",151104,2623722,"Large",3,1.30041767914434
"34067214160000",-81.174766,40.239047,"PNPL",160121,2728731,"Large",3,1.30041767914434
"34067214170000",-81.174735,40.238998,"PNPL",145096,2522290,"Large",3,1.30041767914434
"34067214180000",-81.174676,40.238898,"PNPL",146242,2201234,"Large",3,1.30041767914434
"34067214190000",-81.027753,40.180247,"PNPL",12987,4915198,"Medium",2,1.15893602711609
"34067214200000",-81.027941,40.180167,"PNPL",14984,6384789,"Medium",2,1.15893602711609
"34067214240000",-81.0278,40.180228,"PNPL",11162,3512545,"Medium",2,1.15893602711609
"34067214310000",-81.078241,40.366893,"PNPL",145250,2578117,"Large",3,0.823141063356556
"34067214320000",-81.07833,40.366927,"PNPL",70465,2657606,"Large",3,0.823141063356556
"34067214330000",-81.142379,40.370941,"PNPL",229706,1653462,"Large",3,1.2531659956376
"34067214340000",-81.142388,40.370835,"PNPL",254669,1491349,"Large",3,1.2531659956376
"34067214350000",-81.142393,40.37078,"PNPL",256236,1164049,"Large",3,1.2531659956376
"34067214360000",-81.142383,40.370889,"PNPL",238040,1254174,"Large",3,1.2531659956376
"34067214370000",-81.070147,40.391381,"PNPL",98765,2358488,"Large",3,0.93116169317573
"34067214420000",-81.135748,40.265042,"PNPL",231137,4176263,"Large",3,1.20402950756026
"34067214430000",-81.135742,40.264987,"PNPL",177827,3992620,"Large",3,1.20402950756026
"34067214450000",-81.125576,40.267742,"PNPL",111956,2766500,"Large",3,-0.07132253504106
"34067214460000",-81.125543,40.267791,"PNPL",105217,2967263,"Large",3,-0.07132253504106
"34067214470000",-81.125509,40.26784,"PNPL",115204,3187979,"Large",3,-0.07132253504106
"34067214490000",-81.125609,40.267693,"PNPL",184722,4525249,"Large",3,-0.07132253504106
"34067214500000",-80.99958,40.190703,"PNPL",4205,5535489,"Small",1,1.37167779306429
"34067214520000",-80.999599,40.190624,"PNPL",3366,6654787,"Small",1,1.37167779306429
"34067214530000",-80.999572,40.190744,"PNPL",4194,5205122,"Small",1,1.37167779306429
"34067214540000",-80.99956,40.190785,"PNPL",3611,5960874,"Small",1,1.37167779306429
"34067214550000",-81.043062,40.371896,"PNPL",47821,2856083,"Medium",2,0.735161404328573
"34067214560000",-81.043017,40.371854,"PNPL",53437,2991327,"Medium",2,0.735161404328573
"34067214570000",-81.043061,40.371788,"PNPL",53136,2871383,"Medium",2,0.735161404328573
"34067214580000",-81.043107,40.37183,"PNPL",85225,3354603,"Large",3,0.735161404328573
"34067214660000",-80.940888,40.376013,"PNPL",42,3861891,"Small",1,0.800657991514705
"34067214690000",-81.109895,40.4142,"PNPL",251892,2503532,"Large",3,1.27936841588384
"34067214700000",-81.109949,40.414164,"PNPL",285834,2678412,"Large",3,1.27936841588384
"34067214710000",-81.110004,40.414127,"PNPL",276907,2490148,"Large",3,1.27936841588384
"34067214740000",-81.167648,40.314688,"PNPL",111719,934224,"Large",3,0.492518750845139
"34067214800000",-81.165334,40.421637,"PNPL",256566,1728357,"Large",3,1.28061696111303
"34067214810000",-81.165347,40.421527,"PNPL",172674,1284049,"Large",3,1.28061696111303
"34067214820000",-81.165432,40.421561,"PNPL",172314,1035789,"Large",3,1.28061696111303
"34067214830000",-81.165441,40.421451,"PNPL",126575,819663,"Large",3,1.28061696111303
"34067214840000",-81.135733,40.26488,"PNPL",192677,4171990,"Large",3,1.20402950756026
"34067214850000",-81.125525,40.267939,"PNPL",156094,3219094,"Large",3,-0.07132253504106
"34067215030000",-80.97846,40.332404,"PNPL",4354,11254763,"Small",1,1.38305084013072
"34067215040000",-80.978388,40.332397,"PNPL",1734,10519214,"Small",1,1.38305084013072
"34067215050000",-80.978316,40.332391,"PNPL",666,12070769,"Small",1,1.38305084013072
"34067215070000",-80.978531,40.33241,"PNPL",1060,9278831,"Small",1,1.38305084013072
"34067215080000",-80.978603,40.332417,"PNPL",2350,9197774,"Small",1,1.38305084013072
"34067215210000",-81.14254,40.283697,"PNPL",150582,1455575,"Large",3,1.00239151011625
"34067215220000",-81.142553,40.28375,"PNPL",119695,1425293,"Large",3,1.00239151011625
"34067215230000",-81.142566,40.283805,"PNPL",130816,1649995,"Large",3,1.00239151011625
"34067215240000",-81.142579,40.28386,"PNPL",160071,1780892,"Large",3,1.00239151011625
"34067215260000",-81.165356,40.42142,"PNPL",255977,1347105,"Large",3,1.28061696111303
"34067215270000",-81.171265,40.408059,"PNPL",237723,1198111,"Large",3,1.21974501507235
"34067215280000",-81.171362,40.408074,"PNPL",201570,1068377,"Large",3,1.21974501507235
"34067215310000",-81.070276,40.391355,"PNPL",127058,4593861,"Large",3,0.93116169317573
"34067215320000",-81.070236,40.391399,"PNPL",106197,4823390,"Large",3,0.93116169317573
"34067215330000",-81.070196,40.391442,"PNPL",113689,5177258,"Large",3,0.93116169317573
"34067215400000",-81.019476,40.350428,"PNPL",22218,11991833,"Medium",2,1.12714454164721
"34067215410000",-81.019478,40.350483,"PNPL",41935,13319432,"Medium",2,1.12714454164721
"34067215420000",-81.019483,40.350593,"PNPL",13238,12868027,"Medium",2,1.12714454164721
"34081205070100",-80.856793,40.547498,"PNPL",82,3607522,"Small",1,1.16409194923627
"34081205120100",-80.909031,40.466203,"PNPL",44,3385537,"Small",1,1.09037084607585
"34081205170000",-80.90908,40.466253,"PNPL",42,2759579,"Small",1,1.09037084607585
"34081205180100",-80.845427,40.42643,"PNPL",28,1111925,"Small",1,0.894652827516072
"34081205190000",-80.814023,40.436563,"PNPL",30,3853994,"Small",1,-0.0671562731767392
"34081205200000",-80.916806,40.520608,"PNPL",184,2937322,"Small",1,1.28951668291638
"34081205210000",-80.845379,40.426328,"PNPL",27,1515696,"Small",1,0.894652827516072
"34081205260000",-80.814105,40.436564,"PNPL",25,3016242,"Small",1,-0.0671562731767392
"34081205380000",-80.920869,40.445072,"PNPL",93,2830266,"Small",1,0.690662289928891
"34081205410000",-80.933422,40.444446,"PNPL",117,5075483,"Small",1,1.40938617407995
"34081205420000",-80.856713,40.547508,"PNPL",51,4409351,"Small",1,1.16409194923627
"34081205440000",-80.938291,40.435381,"PNPL",72,6987664,"Small",1,1.40938617407995
"34081205450000",-80.938163,40.435341,"PNPL",53,3112713,"Small",1,1.40938617407995
"34081205510000",-80.840958,40.436353,"PNPL",61,5158252,"Small",1,0.894652827516072
"34081205530000",-80.860345,40.430289,"PNPL",45,5868593,"Small",1,0.894652827516072
"34081205540000",-80.860423,40.430334,"PNPL",39,2808659,"Small",1,0.894652827516072
"34081205810000",-80.870009,40.483006,"PNPL",32,5540800,"Small",1,0.181997868495027
"34081205850000",-80.865285,40.486206,"PNPL",53,7196709,"Small",1,1.45388676909703
"34081206170000",-80.830246,40.401419,"PNPL",22,5482913,"Small",1,0.825034150645113
"34081206330000",-80.820636,40.473976,"PNPL",22,8455627,"Small",1,1.15859482450786
"34081206360000",-80.827477,40.471542,"PNPL",26,7093762,"Small",1,1.15859482450786
"34081206580000",-80.76475,40.168429,"PNPL",13,19145144,"Small",1,0.864883832934359
"34099231820100",-80.882379,41.07437,"PNPL",12380,266601,"Medium",2,0.0902271322119287
"34099231850200",-80.543055,41.012785,"PNPL",111,2804843,"Small",1,0.785199016045726
"34099231880000",-80.897015,41.112115,"PNPL",5509,398603,"Medium",2,0.530036501102915
"34099232010100",-80.831566,41.090685,"PNPL",26783,866907,"Medium",2,1.43619998866691
"34111243130000",-81.200198,39.660838,"PNPL",1,2396639,"Small",1,-0.1298463213045
"34111243610100",-81.025849,39.677128,"PNPL",577,7047843,"Small",1,0.713102025908616
"34111243620000",-81.304093,39.818255,"PNPL",827,4567083,"Small",1,-0.0865316937623692
"34111243690000",-81.301986,39.832931,"PNPL",6210,6305860,"Medium",2,-0.0865316937623692
"34111243700000",-81.301936,39.832944,"PNPL",2348,5508009,"Small",1,-0.0865316937623692
"34111243740000",-81.304163,39.818316,"PNPL",5946,8473166,"Medium",2,-0.0865316937623692
"34111243750000",-81.304198,39.818347,"PNPL",4951,6592982,"Small",1,-0.0865316937623692
"34111244120000",-81.304058,39.818225,"PNPL",1201,4942091,"Small",1,-0.0865316937623692
"34111244130000",-81.304233,39.818378,"PNPL",10311,7749134,"Medium",2,-0.0865316937623692
"34111244230000",-81.284619,39.826717,"PNPL",3032,8019664,"Small",1,0.664372048178605
"34111244240000",-81.284647,39.826753,"PNPL",4593,9607985,"Small",1,0.664372048178605
"34111244260000",-81.284588,39.826684,"PNPL",3323,7619311,"Small",1,0.664372048178605
"34111244440000",-81.302036,39.832912,"PNPL",1658,6390471,"Small",1,-0.0865316937623692
"34111244450000",-81.302086,39.832896,"PNPL",2634,6361965,"Small",1,-0.0865316937623692
"34111244470000",-81.284564,39.826651,"PNPL",2290,5901164,"Small",1,0.664372048178605
"34111244480000",-81.286735,39.849151,"PNPL",2012,6304609,"Small",1,0.123489935629357
"34111244490000",-81.286752,39.849189,"PNPL",2401,7696629,"Small",1,0.123489935629357
"34111244730000",-81.059019,39.78977,"PNPL",9,4125835,"Small",1,-0.282199198986082
"34111244740000",-81.031773,39.843947,"PNPL",1,6140343,"Small",1,-0.452531340976846
"34111244760000",-81.031726,39.843828,"PNPL",1,6711353,"Small",1,-0.452531340976846
"34111244770000",-81.03176,39.843908,"PNPL",1,5518503,"Small",1,-0.452531340976846
"34111244780000",-81.031743,39.84387,"PNPL",1,6056331,"Small",1,-0.452531340976846
"34111244810000",-81.055926,39.837119,"PNPL",6,5104922,"Small",1,-0.295618243099409
"34111244840000",-81.302183,39.832864,"PNPL",2628,6336486,"Small",1,-0.0865316937623692
"34111244850000",-81.046663,39.840478,"PNPL",2,5716793,"Small",1,-0.295618243099409
"34111244880000",-81.046654,39.840601,"PNPL",1,6136776,"Small",1,-0.295618243099409
"34111244890000",-81.260983,39.832073,"PNPL",1108,6843793,"Small",1,0.664372048178605
"34111244900000",-81.26096,39.832155,"PNPL",1265,7523457,"Small",1,0.664372048178605
"34111244920000",-81.260991,39.832032,"PNPL",1100,6431654,"Small",1,0.664372048178605
"34111244940000",-81.260972,39.832114,"PNPL",1078,6879166,"Small",1,0.664372048178605
"34111244950000",-81.042915,39.796314,"PNPL",2,4978608,"Small",1,0.705606982897856
"34111244960000",-81.042862,39.796311,"PNPL",2,5227516,"Small",1,0.705606982897856
"34111244970000",-81.043022,39.796315,"PNPL",2,4563055,"Small",1,0.705606982897856
"34111244980000",-81.042969,39.796315,"PNPL",2,4068147,"Small",1,0.705606982897856
"34111245020000",-81.042809,39.79631,"PNPL",2,5822020,"Small",1,0.705606982897856
"34111245100000",-81.033157,39.801107,"PNPL",5,4873864,"Small",1,0.705606982897856
"34111245110000",-81.033121,39.801137,"PNPL",7,4783043,"Small",1,0.705606982897856
"34111245120000",-81.033194,39.801075,"PNPL",7,5413864,"Small",1,0.705606982897856
"34111245180000",-81.2868,39.849308,"PNPL",9122,5791828,"Medium",2,0.123489935629357
"34111245190000",-81.286814,39.849349,"PNPL",9633,6268734,"Medium",2,0.123489935629357
"34111245200000",-81.286848,39.849426,"PNPL",10883,8629993,"Medium",2,0.123489935629357
"34111245210000",-81.286831,39.849385,"PNPL",9936,6645073,"Medium",2,0.123489935629357
"34111245230000",-81.297556,39.773957,"PNPL",1558,4519969,"Small",1,-0.0229816113171571
"34111245250000",-81.297506,39.77397,"PNPL",1472,4520071,"Small",1,-0.0229816113171571
"34111245260000",-81.297606,39.773944,"PNPL",1284,5171295,"Small",1,-0.0229816113171571
"34111245270000",-81.297706,39.773915,"PNPL",1814,6118006,"Small",1,-0.0229816113171571
"34111245280000",-81.297656,39.773928,"PNPL",1491,5691003,"Small",1,-0.0229816113171571
"34111245300000",-81.284532,39.826615,"PNPL",1080,3640016,"Small",1,0.664372048178605
"34111245310000",-81.284501,39.826581,"PNPL",1127,3850233,"Small",1,0.664372048178605
"34111245320000",-81.284473,39.826548,"PNPL",1183,3969661,"Small",1,0.664372048178605
"34111245330000",-81.284441,39.826512,"PNPL",994,3457913,"Small",1,0.664372048178605
"34111245340000",-81.254224,39.83867,"PNPL",2214,7815819,"Small",1,-0.0124155821885981
"34111245490000",-81.254044,39.838759,"PNPL",2226,8160571,"Small",1,-0.0124155821885981
"34111245500000",-81.254091,39.838737,"PNPL",1815,7036184,"Small",1,-0.0124155821885981
"34111245510000",-81.254134,39.838713,"PNPL",1972,7306754,"Small",1,-0.0124155821885981
"34111245520000",-81.25418,39.838692,"PNPL",1806,7053297,"Small",1,-0.0124155821885981
"34111245530000",-81.277737,39.784498,"PNPL",1428,5404581,"Small",1,-0.386751965532201
