"API_WELLNO","WH_LONG83","WH_LAT83","CSDCODE","Cum Oil","Cum Gas","SizeCategory","PointSize","Predicted_Value"
"34013206570100",-81.123021,40.043189,"PNPL",3548,3928596,"Small",1,0.883666127466378
"34013206580100",-81.145597,40.032764,"PNPL",17857,6990473,"Medium",2,1.34322012505379
"34013206600100",-81.017225,40.149873,"PNPL",871,3313889,"Small",1,1.4064549360407
"34013206610000",-80.932979,40.089053,"PNPL",0,6530054,"Small",1,1.20965074633799
"34013206680100",-81.023544,40.075967,"PNPL",0,6488300,"Small",1,0.974489073152737
"34013206700100",-81.170721,39.890635,"PNPL",422,7654436,"Small",1,1.1410664164226
"34013206720000",-81.215043,39.919701,"PNPL",2131,7829567,"Small",1,1.01008413687143
"34013206730000",-81.017131,40.149908,"PNPL",812,6201067,"Small",1,1.4064549360407
"34013206740000",-81.207361,39.938561,"PNPL",253,7176948,"Small",1,1.12437165490797
"34013206750100",-80.906006,39.909897,"PNPL",21,5675027,"Small",1,1.26364126041773
"34013206770000",-81.215014,39.919737,"PNPL",4328,9658779,"Small",1,1.01008413687143
"34013206790000",-80.997317,40.077038,"PNPL",21,7624232,"Small",1,1.0979394457318
"34013206810000",-81.096746,40.066637,"PNPL",6279,7742292,"Medium",2,0.93235750453377
"34013206820000",-81.214977,39.919783,"PNPL",2888,6847593,"Small",1,1.01008413687143
"34013206830000",-81.176681,39.889461,"PNPL",6,9158199,"Small",1,1.1410664164226
"34013206840000",-81.176627,39.889461,"PNPL",5,7760957,"Small",1,1.1410664164226
"34013206850000",-81.096799,40.066646,"PNPL",6429,8885088,"Medium",2,0.93235750453377
"34013206870000",-81.096852,40.066652,"PNPL",4664,8136930,"Small",1,0.93235750453377
"34013206880000",-81.123045,40.043245,"PNPL",3064,7995938,"Small",1,0.883666127466378
"34013206890000",-81.122997,40.04314,"PNPL",3185,5297841,"Small",1,0.883666127466378
"34013206900000",-81.14555,40.032807,"PNPL",26745,9967458,"Medium",2,1.34322012505379
"34013206910000",-81.14564,40.032723,"PNPL",5968,3820658,"Medium",2,1.34322012505379
"34013206930000",-81.176734,39.889462,"PNPL",5,11709622,"Small",1,1.1410664164226
"34013206960000",-81.214948,39.919818,"PNPL",2457,9227413,"Small",1,1.01008413687143
"34013206970000",-81.145677,40.032691,"PNPL",29067,10384022,"Medium",2,1.34322012505379
"34013206990000",-81.170699,39.890473,"PNPL",37,10407932,"Small",1,1.1410664164226
"34013207040000",-81.207319,39.938536,"PNPL",173,7460044,"Small",1,1.12437165490797
"34013207050000",-81.224679,40.078513,"PNPL",36109,1900064,"Medium",2,0.893445205923535
"34013207060000",-81.122973,40.04309,"PNPL",1317,4486580,"Small",1,0.883666127466378
"34013207070000",-81.10376,40.056719,"PNPL",3339,8374898,"Small",1,0.515190614932547
"34013207080000",-81.103713,40.056738,"PNPL",2951,7713686,"Small",1,0.515190614932547
"34013207090000",-81.103662,40.056757,"PNPL",2603,9416228,"Small",1,0.515190614932547
"34013207110000",-81.22482,40.078451,"PNPL",45545,2203437,"Medium",2,0.893445205923535
"34013207120000",-81.224751,40.078481,"PNPL",38229,2428503,"Medium",2,0.893445205923535
"34013207130000",-81.224607,40.07854,"PNPL",52777,2708578,"Medium",2,0.893445205923535
"34013207150000",-80.97968,40.025318,"PNPL",36,17471899,"Small",1,1.15067782561584
"34013207170000",-81.158567,39.892622,"PNPL",10,9325381,"Small",1,-0.0721826737733145
"34013207190000",-81.195785,39.984839,"PNPL",23288,7435337,"Medium",2,0.600580610350715
"34013207220000",-81.003678,40.024527,"PNPL",3,12436987,"Small",1,0.79702002810828
"34013207250000",-81.195825,39.984812,"PNPL",18713,5216178,"Medium",2,0.600580610350715
"34013207260000",-81.195745,39.984869,"PNPL",21434,6195944,"Medium",2,0.600580610350715
"34013207270000",-81.195709,39.984896,"PNPL",27394,9764326,"Medium",2,0.600580610350715
"34013207280000",-81.195669,39.984926,"PNPL",12508,2368664,"Medium",2,0.600580610350715
"34013207290000",-80.927656,40.020147,"PNPL",0,11293445,"Small",1,1.44737435258644
"34013207300000",-81.017033,40.149942,"PNPL",10192,5948855,"Medium",2,1.4064549360407
"34013207310000",-81.017201,39.911311,"PNPL",0,9271871,"Small",1,0.0444169368040757
"34013207320000",-81.017147,39.911313,"PNPL",0,7079416,"Small",1,0.0444169368040757
"34013207330000",-81.017094,39.911315,"PNPL",0,7699991,"Small",1,0.0444169368040757
"34013207340000",-81.01704,39.911317,"PNPL",0,7660432,"Small",1,0.0444169368040757
"34013207350000",-80.997389,40.077009,"PNPL",0,7478347,"Small",1,1.0979394457318
"34013207370000",-81.16999,39.889498,"PNPL",16,11736837,"Small",1,1.1410664164226
"34013207400000",-81.170134,39.889445,"PNPL",65,13454623,"Small",1,1.1410664164226
"34013207410000",-81.204516,39.948638,"PNPL",434,10136581,"Small",1,1.12437165490797
"34013207420000",-81.204524,39.948597,"PNPL",533,8468351,"Small",1,1.12437165490797
"34013207430000",-81.204532,39.948559,"PNPL",755,10440375,"Small",1,1.12437165490797
"34013207460000",-80.945825,40.01509,"PNPL",0,13765853,"Small",1,1.44737435258644
"34013207470000",-80.945742,40.015116,"PNPL",0,16037804,"Small",1,1.44737435258644
"34013207480000",-81.120402,40.044869,"PNPL",2449,7841567,"Small",1,0.883666127466378
"34013207490000",-81.120294,40.044876,"PNPL",3008,8281051,"Small",1,0.883666127466378
"34013207500000",-81.120348,40.044871,"PNPL",1926,6759563,"Small",1,0.883666127466378
"34013207510000",-81.120455,40.044867,"PNPL",2420,7877853,"Small",1,0.883666127466378
"34013207520000",-81.219627,39.950567,"PNPL",1660,7106689,"Small",1,1.12437165490797
"34013207530000",-81.219472,39.950606,"PNPL",1656,6007791,"Small",1,1.12437165490797
"34013207540000",-81.219523,39.950593,"PNPL",2019,7377288,"Small",1,1.12437165490797
"34013207580000",-81.125312,39.927942,"PNPL",3,7766888,"Small",1,1.10358767185128
"34013207590000",-81.125308,39.927983,"PNPL",4,7811809,"Small",1,1.10358767185128
"34013207610000",-81.074188,40.068678,"PNPL",622,6442645,"Small",1,0.209626349754362
"34013207620000",-81.074242,40.068678,"PNPL",1092,8274129,"Small",1,0.209626349754362
"34013207630000",-81.074349,40.068679,"PNPL",531,7279182,"Small",1,0.209626349754362
"34013207650000",-81.108325,40.040878,"PNPL",5024,8541279,"Small",1,0.883666127466378
"34013207670000",-80.890529,40.000382,"PNPL",0,8447024,"Small",1,1.09799121952098
"34013207680000",-80.861427,39.864139,"PNPL",0,6696265,"Small",1,1.46958330964023
"34013207690000",-80.86138,39.864149,"PNPL",0,8892763,"Small",1,1.46958330964023
"34013207700000",-80.874678,39.915643,"PNPL",0,4622404,"Small",1,1.08007844743554
"34013207710000",-80.874652,39.915563,"PNPL",0,3609377,"Small",1,1.08007844743554
"34013207720000",-80.874662,39.91559,"PNPL",0,5243150,"Small",1,1.08007844743554
"34013207760000",-80.837987,39.976162,"PNPL",0,8718298,"Small",1,0.759358334902007
"34013207780000",-80.952728,40.012013,"PNPL",0,12490597,"Small",1,1.44737435258644
"34013207790000",-80.952817,40.012014,"PNPL",0,11034013,"Small",1,1.44737435258644
"34013207800000",-81.004431,39.913403,"PNPL",3,9242328,"Small",1,1.17148309444502
"34013207820000",-81.004468,39.913343,"PNPL",5,11416960,"Small",1,1.17148309444502
"34013207830000",-81.138781,40.03903,"PNPL",6507,8812965,"Medium",2,1.34322012505379
"34013207840000",-81.138834,40.03903,"PNPL",6134,7415976,"Medium",2,1.34322012505379
"34013207850000",-80.921687,39.862626,"PNPL",0,6795596,"Small",1,1.31544009857789
"34013207890000",-80.92155,39.862715,"PNPL",0,5428605,"Small",1,1.31544009857789
"34013207900000",-80.921604,39.86268,"PNPL",0,6540303,"Small",1,1.31544009857789
"34013207910000",-81.122927,39.932057,"PNPL",0,6524778,"Small",1,1.10358767185128
"34013207920000",-81.122669,39.932117,"PNPL",5,8900635,"Small",1,1.10358767185128
"34013207930000",-81.122773,39.932094,"PNPL",1,10216539,"Small",1,1.10358767185128
"34013207940000",-81.122823,39.932084,"PNPL",0,8620760,"Small",1,1.10358767185128
"34013207960000",-81.122723,39.932107,"PNPL",1,5855142,"Small",1,1.10358767185128
"34013207970000",-80.998668,39.966909,"PNPL",0,14797660,"Small",1,1.21405167205646
"34013207980000",-80.998744,39.966875,"PNPL",0,14365850,"Small",1,1.21405167205646
"34013207990000",-80.99882,39.966837,"PNPL",0,14491710,"Small",1,1.21405167205646
"34013208000000",-80.974785,39.87874,"PNPL",0,4131883,"Small",1,1.34461611397332
"34013208010000",-80.974804,39.878853,"PNPL",0,4420533,"Small",1,1.34461611397332
"34013208020000",-80.974744,39.878662,"PNPL",0,5050565,"Small",1,1.34461611397332
"34013208030000",-80.974765,39.878701,"PNPL",0,7018123,"Small",1,1.34461611397332
"34013208040000",-80.974847,39.878853,"PNPL",0,6814038,"Small",1,1.34461611397332
"34013208050000",-80.974826,39.878814,"PNPL",0,5779373,"Small",1,1.34461611397332
"34013208070000",-80.874668,39.915615,"PNPL",0,6748368,"Small",1,1.08007844743554
"34013208080000",-80.874715,39.91575,"PNPL",0,6528514,"Small",1,1.08007844743554
"34013208090000",-80.874698,39.915709,"PNPL",0,5346086,"Small",1,1.08007844743554
"34013208100000",-81.023556,40.076077,"PNPL",0,8975350,"Small",1,0.974489073152737
"34013208110000",-81.02355,40.076022,"PNPL",0,8474959,"Small",1,0.974489073152737
"34013208120000",-80.829382,39.954541,"PNPL",0,6620175,"Small",1,1.09504495410868
"34013208130000",-80.829325,39.954505,"PNPL",0,8154819,"Small",1,1.09504495410868
"34013208140000",-80.829353,39.954524,"PNPL",0,6709344,"Small",1,1.09504495410868
"34013208170000",-81.045619,40.001144,"PNPL",4,12929585,"Small",1,-0.016955266609507
"34013208180000",-81.04569,40.001189,"PNPL",4,10530300,"Small",1,-0.016955266609507
"34013208200000",-81.049323,39.997656,"PNPL",0,10304658,"Small",1,0.842687958382909
"34013208210000",-81.04924,39.997683,"PNPL",0,8231564,"Small",1,0.842687958382909
"34013208220000",-81.049158,39.997709,"PNPL",0,8869874,"Small",1,0.842687958382909
"34013208230000",-81.203214,39.904855,"PNPL",637,6397464,"Small",1,-0.961117803470529
"34013208240000",-81.203246,39.904889,"PNPL",325,7605162,"Small",1,-0.961117803470529
"34013208250000",-81.203183,39.904822,"PNPL",745,7886074,"Small",1,-0.961117803470529
"34013208270000",-81.022745,39.976701,"PNPL",0,10570466,"Small",1,0.70998047667823
"34013208280000",-81.022697,39.976642,"PNPL",0,9611794,"Small",1,0.70998047667823
"34013208300000",-81.022791,39.976759,"PNPL",0,9830214,"Small",1,0.70998047667823
"34013208320000",-81.017197,40.149974,"PNPL",9948,7336994,"Medium",2,1.4064549360407
"34013208330000",-81.017129,40.14999,"PNPL",11033,7601243,"Medium",2,1.4064549360407
"34013208340000",-81.093816,40.158058,"PNPL",48446,5098085,"Medium",2,-0.121200076830658
"34013208350000",-81.093957,40.157996,"PNPL",59932,5317544,"Medium",2,-0.121200076830658
"34013208360000",-81.093863,40.158036,"PNPL",52742,5117007,"Medium",2,-0.121200076830658
"34013208370000",-81.09391,40.158018,"PNPL",51337,4669127,"Medium",2,-0.121200076830658
"34013208380000",-81.093769,40.158076,"PNPL",44833,3663747,"Medium",2,-0.121200076830658
"34013208440000",-81.017061,40.150008,"PNPL",754,7796777,"Small",1,1.4064549360407
"34013208450000",-81.043562,39.972098,"PNPL",0,14948022,"Small",1,0.70998047667823
"34013208470000",-81.043611,39.972157,"PNPL",0,14807938,"Small",1,0.70998047667823
"34013208480000",-80.86032,39.920594,"PNPL",0,6551933,"Small",1,1.35365429830552
"34013208490000",-80.860369,39.920633,"PNPL",0,5678759,"Small",1,1.35365429830552
"34013208500000",-80.860344,39.920613,"PNPL",0,9001872,"Small",1,1.35365429830552
"34013208510000",-80.835488,39.986617,"PNPL",0,7875786,"Small",1,0.952501607704494
"34013208530000",-81.017266,40.149956,"PNPL",15149,8083410,"Medium",2,1.4064549360407
"34013208540000",-80.991781,39.872795,"PNPL",0,4475154,"Small",1,0.332175935736361
"34013208550000",-80.99189,39.872887,"PNPL",0,7605732,"Small",1,0.332175935736361
"34013208560000",-80.991816,39.872826,"PNPL",0,8026313,"Small",1,0.332175935736361
"34013208570000",-80.991851,39.872857,"PNPL",0,3998773,"Small",1,0.332175935736361
"34013208580000",-80.991925,39.872918,"PNPL",0,9685867,"Small",1,0.332175935736361
"34013208590000",-80.927844,40.02007,"PNPL",0,12612262,"Small",1,1.44737435258644
"34013208600000",-80.927909,40.020043,"PNPL",0,8049192,"Small",1,1.44737435258644
"34013208610000",-80.919315,40.092425,"PNPL",0,6231287,"Small",1,1.04136798027058
"34013208640000",-80.919209,40.092501,"PNPL",0,5877655,"Small",1,1.04136798027058
"34013208660000",-80.991743,39.872768,"PNPL",0,8922448,"Small",1,0.332175935736361
"34013208680000",-80.867955,39.952599,"PNPL",0,10314813,"Small",1,0.449485318405625
"34013208690000",-81.022937,39.976931,"PNPL",0,9278163,"Small",1,0.70998047667823
"34013208700000",-80.952549,40.01201,"PNPL",0,9874652,"Small",1,1.44737435258644
"34013208710000",-80.835492,39.98659,"PNPL",0,7869822,"Small",1,0.952501607704494
"34013208720000",-80.871552,39.886849,"PNPL",0,8279201,"Small",1,1.27748012332799
"34013208740000",-81.022986,39.976989,"PNPL",0,13456653,"Small",1,0.70998047667823
"34013208750000",-81.144009,39.893066,"PNPL",2,8419675,"Small",1,-0.0721826737733145
"34013208760000",-80.9191,40.092574,"PNPL",0,7302290,"Small",1,1.04136798027058
"34013208770000",-80.871655,39.886705,"PNPL",0,7970364,"Small",1,1.27748012332799
"34013208780000",-81.017884,39.951169,"PNPL",0,12508012,"Small",1,0.0482905494640308
"34013208790000",-81.017795,39.951162,"PNPL",0,12758719,"Small",1,0.0482905494640308
"34013208800000",-81.017706,39.951158,"PNPL",0,9649827,"Small",1,0.0482905494640308
"34013208810000",-81.017617,39.951155,"PNPL",0,9721917,"Small",1,0.0482905494640308
"34013208820000",-81.230167,39.885251,"PNPL",4545,7344868,"Small",1,0.296439419670114
"34013208830000",-81.23017,39.885292,"PNPL",2717,6797386,"Small",1,0.296439419670114
"34013208840000",-81.230172,39.885333,"PNPL",2027,8429399,"Small",1,0.296439419670114
"34013208850000",-81.20312,39.904755,"PNPL",1042,6148795,"Small",1,-0.961117803470529
"34013208860000",-81.144507,40.035733,"PNPL",2226,9306991,"Small",1,1.34322012505379
"34013208870000",-81.14455,40.035711,"PNPL",2816,11040445,"Small",1,1.34322012505379
"34013208880000",-81.14446,40.035751,"PNPL",1785,9145987,"Small",1,1.34322012505379
"34013208900000",-81.144059,39.893051,"PNPL",3,5509736,"Small",1,-0.0721826737733145
"34013208910000",-81.14411,39.893035,"PNPL",2,5846898,"Small",1,-0.0721826737733145
"34013208920000",-81.144156,39.893019,"PNPL",4,7842178,"Small",1,-0.0721826737733145
"34013208930100",-80.779151,40.154146,"PNPL",0,9688610,"Small",1,0.796770789045507
"34013208940000",-80.779164,40.154198,"PNPL",0,8655290,"Small",1,0.796770789045507
"34013208950000",-80.779177,40.154253,"PNPL",0,9092599,"Small",1,0.796770789045507
"34013208960000",-80.882173,39.884706,"PNPL",0,8323068,"Small",1,1.27748012332799
"34013208970000",-80.88216,39.884651,"PNPL",0,8634759,"Small",1,1.27748012332799
"34013208980000",-80.983784,39.880177,"PNPL",11,7515459,"Small",1,1.34461611397332
"34013208990000",-80.983734,39.880174,"PNPL",10,5103114,"Small",1,1.34461611397332
"34013209000000",-80.983838,39.88018,"PNPL",7,4865072,"Small",1,1.34461611397332
"34013209010000",-80.919369,40.09239,"PNPL",0,5130879,"Small",1,1.04136798027058
"34013209020000",-81.035002,40.02247,"PNPL",0,12459316,"Small",1,-0.016955266609507
"34013209030000",-81.034916,40.022483,"PNPL",0,11081083,"Small",1,-0.016955266609507
"34013209040000",-81.034826,40.022496,"PNPL",0,8578758,"Small",1,-0.016955266609507
"34013209050000",-81.034737,40.022508,"PNPL",0,5639594,"Small",1,-0.016955266609507
"34013209070000",-80.913316,40.158183,"PNPL",0,9098486,"Small",1,0.977079123249424
"34013209080000",-80.913249,40.158176,"PNPL",0,10341644,"Small",1,0.977079123249424
"34013209140000",-80.841884,40.030277,"PNPL",0,11099019,"Small",1,1.48428096547671
"34013209150000",-80.841898,40.030253,"PNPL",0,9896551,"Small",1,1.48428096547671
"34013209170000",-81.133676,40.041227,"PNPL",1531,7897281,"Small",1,0.883666127466378
"34013209180000",-81.13363,40.041207,"PNPL",641,8400275,"Small",1,0.883666127466378
"34013209190000",-81.133722,40.04125,"PNPL",1590,8431790,"Small",1,0.883666127466378
"34013209230000",-81.17385,40.120465,"PNPL",6052,26873,"Medium",2,1.31465849454645
"34013209240000",-80.874688,39.91567,"PNPL",0,4507592,"Small",1,1.08007844743554
"34013209260000",-80.948763,40.146312,"PNPL",0,8248496,"Small",1,1.27007943300557
"34013209290000",-80.948689,40.146404,"PNPL",0,10568989,"Small",1,1.27007943300557
"34013209360000",-80.994212,40.086687,"PNPL",0,13045377,"Small",1,1.0979394457318
"34013209370000",-80.994141,40.086694,"PNPL",0,9873568,"Small",1,1.0979394457318
"34013209380000",-80.779186,40.154309,"PNPL",0,12084338,"Small",1,0.796770789045507
"34013209390000",-80.913459,40.158198,"PNPL",0,9980340,"Small",1,0.977079123249424
"34013209410000",-80.874227,39.865596,"PNPL",0,10221247,"Small",1,0.754839890630869
"34013209420000",-80.874286,39.865647,"PNPL",0,7493994,"Small",1,0.754839890630869
"34013209460000",-80.879853,39.86102,"PNPL",0,9958044,"Small",1,0.754839890630869
"34013209480000",-80.879851,39.861089,"PNPL",0,11371055,"Small",1,0.754839890630869
"34013209500000",-80.921658,39.862645,"PNPL",0,7106228,"Small",1,1.31544009857789
"34013209510000",-80.886387,39.980639,"PNPL",0,15300497,"Small",1,1.14406811112294
"34013209520000",-81.003155,40.006736,"PNPL",0,10846096,"Small",1,0.79702002810828
"34013209550000",-81.003116,40.00687,"PNPL",0,10456110,"Small",1,0.79702002810828
"34013209560000",-81.003136,40.006804,"PNPL",0,11277421,"Small",1,0.79702002810828
"34013209570000",-80.913531,40.158202,"PNPL",0,11991043,"Small",1,0.977079123249424
"34013209580000",-81.043187,40.016513,"PNPL",0,15157552,"Small",1,-0.016955266609507
"34013209590000",-81.043182,40.016582,"PNPL",0,16027892,"Small",1,-0.016955266609507
"34013209610000",-80.930938,40.145606,"PNPL",0,11105171,"Small",1,1.27007943300557
"34013209630000",-80.93087,40.145589,"PNPL",0,13056820,"Small",1,1.27007943300557
"34013209640000",-80.792407,40.014526,"PNPL",0,9308672,"Small",1,0.283800317076051
"34013209650000",-80.842459,40.005726,"PNPL",0,12176916,"Small",1,0.233720395965768
"34013209660000",-80.787717,40.000831,"PNPL",0,9721438,"Small",1,0.283800317076051
"34013209700000",-80.791548,39.989805,"PNPL",0,7736033,"Small",1,1.16878498732402
"34013209710000",-81.11694,39.944523,"PNPL",4,9141197,"Small",1,0.767763036200712
"34013209720000",-81.116911,39.944558,"PNPL",3,8673890,"Small",1,0.767763036200712
"34013209730000",-81.116882,39.944594,"PNPL",4,9289218,"Small",1,0.767763036200712
"34013209750000",-80.879863,39.860746,"PNPL",0,8323987,"Small",1,0.754839890630869
"34013209760000",-80.84237,39.878385,"PNPL",1,8606273,"Small",1,1.48428096547671
"34013209770000",-80.842409,39.87841,"PNPL",3,12004458,"Small",1,1.48428096547671
"34013209780000",-80.842451,39.878438,"PNPL",2,9818118,"Small",1,1.48428096547671
"34013209790000",-81.116853,39.944626,"PNPL",3,10161921,"Small",1,0.767763036200712
"34013209880000",-80.947241,39.889114,"PNPL",0,8465203,"Small",1,1.13272605158006
"34013209890000",-80.947226,39.889155,"PNPL",0,7456928,"Small",1,1.13272605158006
"34013209900000",-80.947214,39.889196,"PNPL",0,7270912,"Small",1,1.13272605158006
"34013209910000",-80.947191,39.889275,"PNPL",0,8638443,"Small",1,1.13272605158006
"34013209920000",-80.945872,39.902492,"PNPL",0,12067772,"Small",1,1.13272605158006
"34013209930000",-80.947202,39.889234,"PNPL",0,7591064,"Small",1,1.13272605158006
"34013209940000",-80.791599,39.989795,"PNPL",0,7225346,"Small",1,1.16878498732402
"34013209950000",-80.787716,40.000872,"PNPL",0,8860569,"Small",1,0.283800317076051
"34013209960000",-80.946086,39.902495,"PNPL",0,7186062,"Small",1,1.13272605158006
"34013209970000",-80.946033,39.902494,"PNPL",0,7945763,"Small",1,1.13272605158006
"34013209980000",-80.945979,39.902493,"PNPL",0,9869028,"Small",1,1.13272605158006
"34013210000000",-80.787719,40.000913,"PNPL",0,7850168,"Small",1,0.283800317076051
"34013210010000",-80.902245,39.852989,"PNPL",0,8360726,"Small",1,1.31544009857789
"34013210020100",-80.9022,39.852928,"PNPL",0,6253765,"Small",1,1.31544009857789
"34013210030000",-81.129817,39.908353,"PNPL",0,13293133,"Small",1,1.10358767185128
"34013210070000",-81.129768,39.908345,"PNPL",0,11833326,"Small",1,1.10358767185128
"34013210080000",-80.84662,39.966704,"PNPL",0,7705671,"Small",1,1.25878544690268
"34013210090000",-80.846567,39.9667,"PNPL",0,6596153,"Small",1,1.25878544690268
"34013210100000",-80.886073,39.854904,"PNPL",0,8484237,"Small",1,0.754839890630869
"34013210110000",-80.886162,39.85491,"PNPL",0,8208278,"Small",1,0.754839890630869
"34013210120000",-80.886247,39.854917,"PNPL",0,7338040,"Small",1,0.754839890630869
"34013210130000",-80.842328,39.878357,"PNPL",1,8202492,"Small",1,1.48428096547671
"34013210140000",-80.84229,39.878329,"PNPL",3,9098808,"Small",1,1.48428096547671
"34013210150000",-80.842247,39.878304,"PNPL",3,8656948,"Small",1,1.48428096547671
"34013210190000",-80.846674,39.96671,"PNPL",0,9058580,"Small",1,1.25878544690268
"34013210200000",-80.914442,39.982097,"PNPL",0,9013922,"Small",1,0.580755816432302
"34013210210000",-80.914423,39.982138,"PNPL",0,10311387,"Small",1,0.580755816432302
"34013210220000",-80.871769,40.136006,"PNPL",0,16911304,"Small",1,1.35229390322957
"34013210230000",-80.979815,40.144397,"PNPL",0,9646720,"Small",1,1.23821273430373
"34013210240000",-80.979817,40.144452,"PNPL",0,19388413,"Small",1,1.23821273430373
"34013210250000",-80.871752,40.135954,"PNPL",0,15637433,"Small",1,1.35229390322957
"34013210270000",-80.97849,39.909734,"PNPL",2,10291357,"Small",1,0.207606102849259
"34013210280000",-80.978503,39.909775,"PNPL",1,5232506,"Small",1,0.207606102849259
"34013210290000",-80.978513,39.909814,"PNPL",3,9384694,"Small",1,0.207606102849259
"34013210300000",-80.93723,40.079187,"PNPL",0,12505083,"Small",1,-0.231427470615351
"34013210310000",-80.937298,40.079172,"PNPL",0,14513612,"Small",1,-0.231427470615351
"34013210380000",-81.045942,39.951347,"PNPL",0,13634260,"Small",1,0.0482905494640308
"34013210390000",-81.045852,39.951349,"PNPL",0,14750966,"Small",1,0.0482905494640308
"34013210420000",-80.84238,39.900705,"PNPL",2,11001312,"Small",1,1.48428096547671
"34013210430000",-80.842404,39.900581,"PNPL",2,9453726,"Small",1,1.48428096547671
"34013210440000",-80.842396,39.900623,"PNPL",3,9880445,"Small",1,1.48428096547671
"34013210460000",-81.051906,39.951338,"PNPL",0,10750094,"Small",1,0.0272334443291858
"34013210470000",-81.051817,39.951337,"PNPL",0,13549021,"Small",1,0.0272334443291858
"34013210500000",-81.073647,39.95111,"PNPL",0,19518444,"Small",1,0.0272334443291858
"34013210510000",-81.073558,39.951109,"PNPL",0,10770411,"Small",1,0.0272334443291858
"34013210520000",-81.073469,39.951111,"PNPL",0,9202240,"Small",1,0.0272334443291858
"34013210530000",-81.07338,39.95111,"PNPL",0,10013005,"Small",1,0.0272334443291858
"34013210590000",-80.816008,40.092653,"PNPL",0,9136890,"Small",1,1.24399996324929
"34013210610000",-80.865269,40.096302,"PNPL",0,12770936,"Small",1,1.26906439740622
"34013210620000",-80.865177,40.09626,"PNPL",0,10895433,"Small",1,1.26906439740622
"34013210630000",-80.865131,40.09624,"PNPL",0,13720878,"Small",1,1.26906439740622
"34013210640000",-80.865223,40.096282,"PNPL",0,10176311,"Small",1,1.26906439740622
"34013210650000",-80.979825,40.025048,"PNPL",0,8276152,"Small",1,1.15067782561584
"34013210670000",-80.979705,40.025151,"PNPL",0,9656376,"Small",1,1.15067782561584
"34013210680000",-80.979764,40.025099,"PNPL",0,8627417,"Small",1,1.15067782561584
"34013210690000",-80.979884,40.024996,"PNPL",0,9284270,"Small",1,1.15067782561584
"34013210700000",-81.003471,40.024555,"PNPL",0,11024843,"Small",1,0.79702002810828
"34013210710000",-81.00356,40.024556,"PNPL",0,14000644,"Small",1,0.79702002810828
"34013210720000",-80.945957,40.015092,"PNPL",0,16414018,"Small",1,1.44737435258644
"34013210730000",-80.94604,40.015068,"PNPL",0,14353586,"Small",1,1.44737435258644
"34013210740000",-80.946122,40.015042,"PNPL",0,14330682,"Small",1,1.44737435258644
"34013210750000",-80.946205,40.015015,"PNPL",0,12430393,"Small",1,1.44737435258644
"34013210760000",-80.946288,40.014989,"PNPL",0,13062311,"Small",1,1.44737435258644
"34013210770000",-80.95312,40.012021,"PNPL",0,19021831,"Small",1,1.44737435258644
"34013210780000",-80.953031,40.012019,"PNPL",0,14939118,"Small",1,1.44737435258644
"34013210790000",-80.952942,40.012018,"PNPL",0,15648364,"Small",1,1.44737435258644
"34013210800000",-80.840634,40.099694,"PNPL",0,10470974,"Small",1,1.26906439740622
"34013210820000",-80.801667,40.105274,"PNPL",0,11418099,"Small",1,1.25820747843491
"34013210830000",-80.801687,40.105326,"PNPL",0,9198279,"Small",1,1.25820747843491
"34013210840000",-80.816234,40.092615,"PNPL",0,6607044,"Small",1,1.24399996324929
"34013210850100",-81.096667,39.951511,"PNPL",0,20253668,"Small",1,0.10624088457082
"34013210860000",-81.096632,39.951448,"PNPL",0,17455631,"Small",1,0.10624088457082
"34013210870000",-80.816118,40.092677,"PNPL",0,6176122,"Small",1,1.24399996324929
"34013210880000",-81.091782,39.937508,"PNPL",1,7633061,"Small",1,0.10624088457082
"34013210890000",-81.091802,39.937547,"PNPL",1,9041495,"Small",1,0.10624088457082
"34013210900000",-81.091765,39.93747,"PNPL",1,10460024,"Small",1,0.10624088457082
"34013210910000",-81.091727,39.937392,"PNPL",1,7658087,"Small",1,0.10624088457082
"34013210920000",-81.091744,39.937431,"PNPL",1,7857078,"Small",1,0.10624088457082
"34013210930000",-80.797592,40.142342,"PNPL",0,13712664,"Small",1,1.15393847441386
"34013210940000",-80.797543,40.142306,"PNPL",0,13293435,"Small",1,1.15393847441386
"34013210950000",-80.840578,40.09966,"PNPL",0,11217699,"Small",1,1.26906439740622
"34013210960000",-80.861427,39.864131,"PNPL",0,7309821,"Small",1,1.46958330964023
"34013210970000",-80.861477,39.864112,"PNPL",0,6677285,"Small",1,1.46958330964023
"34013210980000",-80.840686,40.099645,"PNPL",0,10063880,"Small",1,1.26906439740622
"34013210990000",-80.840573,40.099578,"PNPL",0,12824784,"Small",1,1.26906439740622
"34013211010000",-80.889031,40.090057,"PNPL",0,9102703,"Small",1,1.06628845948886
"34013211030000",-80.797645,40.142381,"PNPL",0,9355272,"Small",1,1.15393847441386
"34013211050000",-80.980004,40.024894,"PNPL",0,9120593,"Small",1,1.15067782561584
"34013211060000",-80.853546,40.04874,"PNPL",0,11825677,"Small",1,1.48428096547671
"34013211070000",-80.853534,40.048781,"PNPL",0,11580935,"Small",1,1.48428096547671
"34013211100000",-80.853561,40.048702,"PNPL",0,10606482,"Small",1,1.48428096547671
"34013211110000",-80.853519,40.048822,"PNPL",0,11758397,"Small",1,1.48428096547671
